gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1,1,0,1.090267112657709,1,1,0.601121926471039,1.1560165600308145,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,1,0,0,-1.0389282762414995,1,1,-0.45083952754198564,-0.82533822023668,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,0.18945367889265924,1,1,1.0066173368646851,0.5504921264252686,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,0,1,0.6808064609463228,1,1,1.4736018053917939,1.3271612824532244,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,0,-0.2609530379898657,1,0,0.5662227313142089,-0.0921512245143401,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-1.2846046672683313,1,0,0.4881150088203505,-0.9754930786904233,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,1.213105308171125,1,0,1.6314791168155496,2.034608076571884,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,-0.6294676245301133,1,0,-1.506124714427089,-0.8865402446505808,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,0.1485076137215206,1,1,1.0016317375565664,0.5095729389831949,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,1,-0.015276646963033904,1,0,-1.474549252142338,-0.7027353200660176,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-1.2436586020971927,1,0,-1.4928297829387727,-0.9895673348462556,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,-0.09716877730531116,1,0,-1.5144340466072868,-0.7442289669430231,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,-0.4656833638455588,1,1,1.3705660863573426,-0.016410957477931722,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,1.3768895688556795,1,1,1.368904219921303,2.074356250550443,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,0,-0.015276646963033904,1,1,0.514704871796983,0.13657200896316896,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,-1.202712536926054,1,1,0.5163667382330229,-0.9116397030383753,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,1.4997277643690954,1,0,-1.484520450758575,-0.3864070227613906,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-0.9160900807280837,1,1,1.5035154012405052,-0.5496197860630097,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.2846046672683313,1,1,0.14577052299620682,-0.9800445649825763,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1.4997277643690954,1,0,0.8570493576211272,1.7830390332590058,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,0,0,-1.1617664717549154,1,1,0.9783656074520128,-0.8230845716842548,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,1.3768895688556795,1,1,-0.05199158289249771,0.8407488032214467,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,0,0,0.10756154855038198,0,0,-1.353233002311452,-0.6516084303570766,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-0.42473729867442017,1,1,1.3207100932761566,-0.0470782534658356,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,0.9264828519731545,1,0,-1.5111103137352078,-0.5320766787039348,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-0.9570361458992224,1,1,0.5296616697213389,-0.6955324825357173,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,0.9264828519731545,1,1,0.8287976282084548,1.180961356263051,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0,0.1485076137215206,1,1,1.368904219921303,0.6837446207358229,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,1,0,0,-0.22000697281872703,1,1,0.551265933389853,-0.07292892803777201,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,1.4178356340268181,1,0,1.3905084835898172,2.0867955067760837,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0,0.8855367868020159,1,1,1.2176743742417058,1.363683645758704,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
1,0,1,0,1.213105308171125,0,1,-0.8596586708077107,0.022254581411716743,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,0,1,1,0.9674289171442931,0,1,-0.4275733974374321,0.2641682872990089,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0,0,0,0.06661548337924335,1,1,1.493544202624268,0.5745310443178043,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,1,1,0.025669418208104724,1,0,0.7074813783775692,0.20265693857399086,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,-1.1208204065837768,1,1,0.9650706759636968,-0.7955105188075227,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,1,0,-0.6704136897012519,1,0,-1.5044628479910496,-0.8716926777169557,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,0.06661548337924335,1,0,0.7972221659237037,0.31514051485239114,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,1,0,1.0493210474865704,1,1,1.3506236891248684,1.7315144408643426,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,1,1,0,1.3768895688556795,1,1,0.1989502489494717,1.0834137252928808,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,0,0,0.18945367889265924,1,0,-1.4861823171946147,-0.6634290379604835,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,1,-1.0798743414126382,1,0,-0.6436160341225714,-0.8846180150029239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,1.3359435036845408,1,1,0.3102953001641207,1.1129321024109207,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,0,0,0.7626985912886,1,0,-1.4762111185783773,-0.5499070157804755,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-1.2436586020971927,1,0,-0.64860163343069,-0.9710962545538291,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.5885215593589747,1,1,0.11585692714749504,-0.43627452063221156,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,0.7626985912886,1,1,-0.14505610331071148,0.3791706472536491,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,0,0,-0.9570361458992224,1,0,-1.4828585843225357,-0.9283874050260059,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.7113597548723906,1,1,1.1578471825442826,-0.31831148512830687,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,1.6225659598825113,1,1,1.3522855555609077,2.322213402129915,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,0,1,-0.8341979503858065,1,0,-1.5127721801712473,-0.9168319325464138,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,1.1312131778288477,0,0,-0.8397162735752363,0.06072126895850424,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,1,0,-0.015276646963033904,1,0,-1.5111103137352078,-0.727326602799834,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,-1.0798743414126382,1,1,0.5196904711051018,-0.806027545385507,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,1,0.2713458092349365,1,0,1.1678183811605196,0.6842527963898011,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,-1.2436586020971927,1,1,0.3285758309605555,-0.9466596339755712,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1.5816198947113727,1,1,0.4714963444599552,1.4429590477793088,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,-1.2846046672683313,1,1,-0.15668916836298824,-0.9840657810270997,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.2436586020971927,1,1,0.5097192724888646,-0.93061895898478,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,1.6225659598825113,1,0,1.4902204697521892,2.5816260261889794,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,0,0,0.3532379395772137,1,1,0.12416625932769271,0.2606994360957662,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
1,1,1,0,-1.0389282762414995,1,1,0.33189956383263436,-0.7962175458043619,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,0.10756154855038198,1,1,0.9866749396322104,0.47649733228730706,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.05622271213417253,1,1,0.5180286046690623,0.06275397157441714,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.5170222002617683,1,0,-1.3432618036952146,-0.5297567463705559,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-0.7113597548723906,1,1,0.9467901451672616,-0.37226648282460484,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1,-0.22000697281872703,1,0,-1.489506050066694,-0.7663235605942508,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1,1,0,-0.05622271213417253,1,1,0.8587112240571666,0.2423388287715959,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,1,1,0.3532379395772137,1,1,0.054367869014032504,0.19510058754527104,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1,0,0,0,-0.547575494187836,1,0,-1.5310527109676821,-0.8872693662410712,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,-0.30189910316100427,0,1,-0.20820702788021367,-0.3466367541891807,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,1,-0.7113597548723906,1,1,1.3456380898167495,-0.321625674175991,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1,-1.2436586020971927,1,1,0.2255401119261046,-0.9506587554264435,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.8341979503858065,1,0,-0.48573872269881574,-0.7482722775811979,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,0,0,-0.38379123350328154,1,1,0.48146754307619233,-0.19964142262756293,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,-0.42473729867442017,1,0,-1.4944916493748124,-0.8337562604177978,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,1.5816198947113727,1,0,1.1860989119569545,2.1328627345388935,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
0,1,0,1,-0.09716877730531116,1,1,1.2110269084975473,0.3037617991220089,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2846046672683313,1,1,-0.6635584313550459,-0.9908046320907242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,-0.5066294290166974,1,0,-1.5160959130433262,-0.8448256518370628,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,-1.2846046672683313,1,0,-0.30958088047862536,-0.9860984836430127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,1,1.4587816991979567,1,0,0.6792296489648968,1.446273236826993,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-0.7523058200435292,1,0,-1.4944916493748124,-0.8852587582188095,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,-1.2436586020971927,1,0,-1.4961535158108519,-0.9947816589479451,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,0.23039974406379785,1,0,0.16903665310076038,0.16370416996687662,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.5885215593589747,1,0,-1.50280098155501,-0.8289175444081789,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,-0.05622271213417253,1,0,1.312400761095959,0.40588301097798324,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,1.5816198947113727,1,0,-0.027063586351904714,0.9747304191224914,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
1,0,1,0,1.4178356340268181,1,0,1.4968679354963474,2.2294823925757123,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,1,0,1.6225659598825113,1,0,0.9118909500104315,1.958823620348173,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,1,0,-0.015276646963033904,1,0,1.3788754185375403,0.5451452347616714,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,1,-1.1617664717549154,1,0,0.5296616697213389,-0.8637386240025138,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,1,0,-0.38379123350328154,1,0,-0.1616747676711068,-0.4153509404444989,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0,1,1,1.3768895688556795,1,1,0.08594333129878373,0.9816902161226281,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,1.0083749823154318,1,1,1.330681291892394,1.6026808652840339,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,0.1485076137215206,1,1,0.8238120289003366,0.4688526028839822,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,-0.7932518852146678,0,1,-1.3199956735906615,-0.8640037591263285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.9570361458992224,1,1,0.6127549915233155,-0.6556738355889026,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,-1.1208204065837768,1,1,0.5313235361573783,-0.853287881205483,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,1.4178356340268181,1,0,0.7074813783775692,1.589379919905995,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.2846046672683313,1,1,0.16737478666472094,-0.9797573352651103,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.1617664717549154,1,1,0.3302376973965949,-0.8684005832629228,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.2846046672683313,1,1,0.18066971815303692,-0.9795805785159005,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.05622271213417253,1,1,-1.506124714427089,-0.7194609274599969,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.202712536926054,1,1,-0.7167381573083109,-0.9560056470900405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-1.1617664717549154,1,1,0.4665107451518369,-0.8781884882504166,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,0,0.025669418208104724,1,1,1.0016317375565664,0.31863146064928516,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,1,1,1.0493210474865704,1,0,-1.3199956735906615,-0.34343303810975273,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,-0.30189910316100427,1,1,-1.3116863414104638,-0.7689970064260494,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,-1.1617664717549154,1,1,0.3717843582975832,-0.8697262588819964,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,0.7626985912886,1,1,0.9567613437834992,1.1277354801572432,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,0,0,0,-0.547575494187836,0,1,-1.3199956735906615,-0.8036855184584769,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,-0.8751440155569451,1,1,-0.691810160767718,-0.79690247820755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.3428451683321429,1,0,-0.2829910175019927,-0.4003045221680128,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.5885215593589747,1,0,0.3086334337280813,-0.3977415493044704,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.1617664717549154,0,1,-1.349909269439373,-0.9682018627855182,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.8341979503858065,1,0,0.439920882175204,-0.5920414058733668,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,0,0,-0.547575494187836,1,1,0.77561790225519,-0.2259339890725239,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,-0.05622271213417253,1,1,1.0548114635098311,0.26109713878148816,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1,1,1,0,1.1721592429999863,1,0,-0.027063586351904714,0.7138816464760973,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1,1,0,0,-0.997982211070361,1,1,0.16072732092056272,-0.757507817727411,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,0.6808064609463228,1,1,0.7423805735343993,0.90937461110216,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,0,0,0,-1.1208204065837768,0,1,-0.46081072615822277,-0.8754487586376645,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,1,1,0.10756154855038198,1,1,0.2853673036235277,0.16527288611611365,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
1,0,1,0,1.540673829540234,1,0,1.6879825756408937,2.5107244751621898,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,-1.2846046672683313,1,1,1.2160125078056663,-0.9658156466711858,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.05622271213417253,1,0,0.7556755050227153,0.19317835789761428,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,1,0,0,-0.7932518852146678,1,1,0.3136190330361996,-0.5951125543908875,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.17906090764758842,0,0,-0.46745819190238097,-0.3978299276790754,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
1,1,0,0,0.7217525261174614,1,1,0.18233158458907636,0.5159140873610972,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,0,-0.42473729867442017,1,1,-1.489506050066694,-0.8263766661382878,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,0.1485076137215206,0,0,-0.13840863756655325,-0.023216092322509693,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,1,0,0.3122918744060751,1,1,1.3672423534852636,0.8358658980245253,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,-0.547575494187836,1,0,-0.4907243220069343,-0.6083251213943216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,-1.1617664717549154,1,0,0.5313235361573783,-0.876862812631343,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,0.10756154855038198,1,1,0.7174525769938063,0.3278890953891495,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.5066294290166974,1,1,0.13413745794393028,-0.4050990489903293,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,0,0,-0.8751440155569451,1,0,-1.477872985014417,-0.9083697031779938,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,-0.9570361458992224,1,0,-1.4828585843225357,-0.9344855128737449,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,1.5816198947113727,1,1,1.134581052439729,2.109840167954314,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
0,0,1,1,1.5816198947113727,1,0,-1.4878441836306542,-0.39659263043460663,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,1.5816198947113727,1,1,1.604889253838917,2.5215287314576402,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,-0.05622271213417253,1,0,0.476481943768074,0.09284680812738923,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,0,0,-1.2846046672683313,1,1,0.15740358804848337,-0.9798899028270178,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-0.05622271213417253,1,1,0.35350382750114845,0.060699174364852934,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,0,0,-1.2846046672683313,1,0,0.2006121153855116,-0.9793154433920858,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.2846046672683313,1,0,0.1507561223043256,-0.9799782812016227,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,1.4178356340268181,1,1,0.49310060812846934,1.3284648634786467,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
0,1,1,0,0.435130069919491,1,1,0.985013073196171,0.826210560598939,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1,0,-0.4656833638455588,1,0,0.7207763098658851,-0.18994189601467396,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0,1.1721592429999863,1,1,1.3788754185375403,1.9727211197547954,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,0,1.6225659598825113,1,0,-1.3366143379510567,-0.20196135496094184,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,-1.0798743414126382,1,0,-1.3116863414104638,-0.9429035530548625,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,0.5989143306040455,1,0,-1.4994772486829309,-0.5913343788765275,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-0.3428451683321429,1,0,-1.4762111185783773,-0.7776138979500282,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0,0.2713458092349365,1,0,0.5496040669538136,0.4094844297431334,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,1,1,1.3359435036845408,1,1,-1.3150100742825428,-0.237975542612443,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-1.2846046672683313,1,1,0.6875389811450945,-0.972841727452276,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,0,0,-1.0798743414126382,1,1,0.7673085700749923,-0.779823357315151,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,1,1,0,0.9674289171442931,1,1,1.1894226448290337,1.5028574911677872,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,0,-0.38379123350328154,1,1,0.1291518586358115,-0.2640913523081941,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
1,0,1,0,0.06661548337924335,1,0,-1.489506050066694,-0.7106009954058546,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-0.4656833638455588,1,0,-1.474549252142338,-0.8326294361415852,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,0,0,1.213105308171125,1,0,0.1507561223043256,0.8618712347520204,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,1.213105308171125,1,0,-1.4961535158108519,-0.45666783057229465,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,0.7626985912886,1,1,1.5500476614496124,1.5095742476377603,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
